a,b,auc,confusion_rate,centroid_dist,same_base,adjacent_version,near_relative,structurally_related,same_family,same_org,same_arch,same_tokenizer,relation_inferred
HuggingFaceH4/zephyr-7b-beta,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,54.30187590951781,False,False,False,False,False,False,False,True,False
HuggingFaceH4/zephyr-7b-beta,openchat/openchat_3.5,1.0,0.0,55.11439146820319,True,False,True,True,True,False,True,True,False
HuggingFaceH4/zephyr-7b-beta,tiiuae/Falcon3-10B-Instruct,1.0,0.0,56.558736248080116,False,False,False,False,False,False,False,False,False
HuggingFaceH4/zephyr-7b-beta,tiiuae/Falcon3-7B-Instruct,1.0,0.0,63.50859177609188,False,False,False,False,False,False,False,False,False
HuggingFaceH4/zephyr-7b-beta,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,55.035570481565706,False,False,False,False,False,False,False,False,False
HuggingFaceH4/zephyr-7b-beta,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,60.02755335489844,True,False,True,True,True,False,False,True,True
HuggingFaceH4/zephyr-7b-beta,utter-project/EuroLLM-1.7B-Instruct,1.0,0.022058823529411766,57.52784974570257,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,Qwen/Qwen2-1.5B-Instruct,1.0,0.014705882352941176,57.74994657911038,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,Qwen/Qwen2-72B-Instruct,1.0,0.0,58.910819696868145,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,Qwen/Qwen2.5-0.5B-Instruct,1.0,0.007352941176470588,56.95779762125503,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,Qwen/Qwen2.5-3B-Instruct,1.0,0.007352941176470588,58.6620323680706,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,abacusai/Smaug-Llama-3-70B-Instruct,1.0,0.0,54.37194307528123,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,claude-3-5-sonnet-20240620,1.0,0.0,54.15422701273329,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,claude-3-haiku-20240307,1.0,0.0,48.68764591241431,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,claude-3-opus-20240229,1.0,0.0,59.453700024495674,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-1.1-2b-it,1.0,0.0,58.88476314182263,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-1.1-7b-it,1.0,0.0,57.992331328879054,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-2-27b-it,1.0,0.0,53.550694749723405,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-2-9b-it,1.0,0.0,61.07628764993368,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-2b-it,1.0,0.0,56.34864794048117,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,google/gemma-7b-it,1.0,0.0,62.40183019005008,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,gpt-3.5-turbo,1.0,0.007352941176470588,60.32832891557263,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,gpt-4-turbo-2024-04-09,1.0,0.0,59.427639688864865,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,gpt-4o-2024-05-13,1.0,0.0,55.63395111535988,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.007352941176470588,55.94923776663447,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,internlm/internlm2_5-7b-chat,1.0,0.0,58.15102790257567,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,60.293366367568545,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,59.56778365751701,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,57.07220267963056,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,60.18540560352733,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,61.04454388448051,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,58.64853665747242,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,53.42006010012517,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,62.59752207234364,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3-mini-128k-instruct,1.0,0.007352941176470588,54.42046847105434,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3-mini-4k-instruct,1.0,0.007352941176470588,54.590908239602996,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,56.46627851384806,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,microsoft/Phi-3.5-mini-instruct,1.0,0.0,61.03066441403662,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,tiiuae/Falcon3-10B-Instruct,1.0,0.007352941176470588,54.78603327337813,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,tiiuae/Falcon3-7B-Instruct,1.0,0.0,58.6006443010538,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,64.0644867645761,False,False,False,False,False,False,False,False,False
NousResearch/Nous-Hermes-2-Mixtral-8x7B-DPO,utter-project/EuroLLM-1.7B-Instruct,1.0,0.007352941176470588,61.01563025429435,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,Qwen/Qwen2-72B-Instruct,1.0,0.014705882352941176,59.25973042401157,False,True,True,True,True,True,True,True,False
Qwen/Qwen2-1.5B-Instruct,Qwen/Qwen2.5-3B-Instruct,1.0,0.0,55.44026177113281,False,True,True,True,True,True,True,True,False
Qwen/Qwen2-1.5B-Instruct,abacusai/Smaug-Llama-3-70B-Instruct,1.0,0.0,64.75613239243475,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,claude-3-5-sonnet-20240620,1.0,0.0,60.534956860360495,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,claude-3-haiku-20240307,1.0,0.0,57.799328776277505,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,claude-3-opus-20240229,1.0,0.0,58.754692438598404,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-1.1-2b-it,1.0,0.0,62.48814001454625,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-1.1-7b-it,1.0,0.0,61.14101066396709,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-2-27b-it,1.0,0.0,59.558673110999116,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-2-9b-it,1.0,0.0,63.87037623449582,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-2b-it,1.0,0.0,64.82489038131585,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,google/gemma-7b-it,1.0,0.0,62.73393214797089,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,gpt-4-turbo-2024-04-09,1.0,0.0,58.305469638094095,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,55.590107040424435,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,59.43834291267285,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,internlm/internlm2_5-7b-chat,1.0,0.0,57.65987325946246,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,60.2838884048153,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,59.594684261912306,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Llama-3.2-3B-Instruct,1.0,0.007352941176470588,60.378155380908,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,61.06184762506553,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.014705882352941176,59.0094285198698,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,63.496492142578866,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,57.713750593161976,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,59.03950965067646,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,63.80654903272809,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,51.48384322359319,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,51.78115402801657,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.0,57.67494890697061,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,59.73448894622986,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,55.88908770386067,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,57.983237072312136,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,58.383261960271646,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.007352941176470588,54.383496260076896,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.0,55.86111089105437,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.007352941176470588,59.83016193060686,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,openchat/openchat_3.5,1.0,0.0,59.05343160431821,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.007352941176470588,62.905833975522256,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,61.92522230700533,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,53.44744641696993,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-1.5B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,60.886235451767995,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,abacusai/Smaug-Llama-3-70B-Instruct,1.0,0.0,62.579632926153614,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,claude-3-5-sonnet-20240620,1.0,0.007352941176470588,56.874862339546155,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,claude-3-haiku-20240307,1.0,0.007352941176470588,59.5666326501322,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,claude-3-opus-20240229,1.0,0.0,62.095045472079335,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-1.1-2b-it,1.0,0.0,61.636747941597385,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-1.1-7b-it,1.0,0.0,59.62049129443389,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-2-27b-it,1.0,0.022058823529411766,58.239737088384125,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-2-9b-it,1.0,0.0,63.53163339106336,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-2b-it,1.0,0.0,64.28440989298558,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,google/gemma-7b-it,1.0,0.0,58.47582323597666,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,63.28852543343866,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,internlm/internlm2_5-7b-chat,1.0,0.022058823529411766,64.76708019499375,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,60.500841501546596,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.007352941176470588,58.275916510171385,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Llama-3.2-3B-Instruct,1.0,0.007352941176470588,61.90626886417237,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,60.43552043551622,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.007352941176470588,62.65785163312568,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,62.96869040177249,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,61.504134798399434,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,62.109552541988656,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,62.08987171991763,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.007352941176470588,59.25215891059998,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,59.454464398506865,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.022058823529411766,55.12087739339052,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.007352941176470588,63.066518656759555,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.007352941176470588,59.974066161561254,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,59.11042964472533,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,59.58064544080943,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.014705882352941176,59.77118200969961,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,openchat/openchat_3.5,1.0,0.007352941176470588,61.3321636655858,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.007352941176470588,60.071506342824556,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,tiiuae/Falcon3-7B-Instruct,1.0,0.007352941176470588,65.69547847805387,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,63.0078978763385,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,upstage/SOLAR-10.7B-Instruct-v1.0,1.0,0.0,61.572891705225885,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-72B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,59.26380602828814,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,abacusai/Smaug-Llama-3-70B-Instruct,1.0,0.0,63.95299912191869,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,claude-3-5-sonnet-20240620,1.0,0.0,60.77884456496131,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,claude-3-haiku-20240307,1.0,0.0,62.352296643266016,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,claude-3-opus-20240229,1.0,0.0,60.00200468709126,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-1.1-2b-it,1.0,0.0,60.27245495216638,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-1.1-7b-it,1.0,0.0,61.84142438125952,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-2-27b-it,1.0,0.0,61.38629977232734,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-2-9b-it,1.0,0.0,67.43179484399113,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-2b-it,1.0,0.0,63.0149689781196,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,google/gemma-7b-it,1.0,0.0,60.57962655128486,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,62.88627085946796,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,59.656043345094005,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.0,61.223544387920384,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Llama-3.2-3B-Instruct,1.0,0.0,63.245822290264755,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,60.82747557961563,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Meta-Llama-3-8B-Instruct,1.0,0.007352941176470588,62.99410412328446,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,65.4716881737301,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,64.52523452536376,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,65.50382759235598,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,65.29664726484602,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,60.10736012683758,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.007352941176470588,58.06076067064975,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,61.321041408092306,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,57.98846361126299,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,openchat/openchat-3.6-8b-20240522,1.0,0.0,55.46890518425515,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,openchat/openchat_3.5,1.0,0.007352941176470588,60.25017609053723,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,togethercomputer/Llama-2-7B-32K-Instruct,1.0,0.0,64.01984163159497,False,False,False,False,False,False,False,False,False
Qwen/Qwen2-7B-Instruct,utter-project/EuroLLM-1.7B-Instruct,1.0,0.0,58.8796483104824,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,Qwen/Qwen2.5-3B-Instruct,1.0,0.04411764705882353,54.209554118312404,False,True,True,True,True,True,True,True,False
Qwen/Qwen2.5-0.5B-Instruct,abacusai/Smaug-Llama-3-70B-Instruct,1.0,0.0,61.60110681424567,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,claude-3-5-sonnet-20240620,1.0,0.0,56.84600878307663,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,claude-3-haiku-20240307,1.0,0.0,55.17308890796961,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,claude-3-opus-20240229,1.0,0.0,55.87470022300545,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-1.1-2b-it,1.0,0.0,54.70346189896111,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-1.1-7b-it,1.0,0.0,63.07205489424828,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-2-27b-it,1.0,0.0,60.74359229301856,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-2-9b-it,1.0,0.0,61.08978870025329,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-2b-it,1.0,0.0,61.817087353850674,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,google/gemma-7b-it,1.0,0.0,62.67529893476125,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,gpt-4-turbo-2024-04-09,1.0,0.0,56.80413038124401,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,gpt-4o-2024-05-13,1.0,0.014705882352941176,57.076700080173865,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,gradientai/Llama-3-8B-Instruct-Gradient-1048k,1.0,0.0,60.948301618607154,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,ibm-granite/granite-3.1-8b-instruct,1.0,0.0,57.464151706685975,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,internlm/internlm2_5-7b-chat,1.0,0.007352941176470588,61.973231865903045,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,meta-llama/Llama-2-7b-chat-hf,1.0,0.0,61.907751574284084,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,meta-llama/Llama-3.2-1B-Instruct,1.0,0.014705882352941176,54.691314941470935,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,meta-llama/Meta-Llama-3-70B-Instruct,1.0,0.0,61.627757694804124,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,meta-llama/Meta-Llama-3.1-70B-Instruct,1.0,0.0,60.3037602241239,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,meta-llama/Meta-Llama-3.1-8B-Instruct,1.0,0.007352941176470588,59.7225161261013,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3-medium-128k-instruct,1.0,0.0,62.22320771158148,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3-medium-4k-instruct,1.0,0.0,60.840186078244635,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3-mini-128k-instruct,1.0,0.0,57.93986067742278,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3-mini-4k-instruct,1.0,0.0,55.53701433338855,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3.5-MoE-instruct,1.0,0.007352941176470588,56.52605321596969,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,microsoft/Phi-3.5-mini-instruct,1.0,0.0,58.27826023447487,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.1,1.0,0.0,58.28666506576465,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.2,1.0,0.0,58.076675922988635,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,mistralai/Mistral-7B-Instruct-v0.3,1.0,0.0,56.11695111781755,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,mistralai/Mixtral-8x7B-Instruct-v0.1,1.0,0.0,58.702585077842436,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,nvidia/Llama3-ChatQA-1.5-8B,1.0,0.007352941176470588,56.23172033144249,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,openchat/openchat_3.5,1.0,0.0,58.555114077220345,False,False,False,False,False,False,False,False,False
Qwen/Qwen2.5-0.5B-Instruct,tiiuae/Falcon3-10B-Instruct,1.0,0.007352941176470588,54.624897866600605,False,False,False,False,False,False,False,False,False
